00|^NORMAL SERVICE|^1|^제천천2|^1003A55|^2017|^11|^None|^5|^8.2|^14.8|^1.2|^4.3|^0.7|^3600|^5.847|^0.024|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^7.5|^None|^None|^None|^0|^None|^595|^None|^None|^4.737|^0.152|^2|^0.004|^5.364|^0.02|^None|^None|^None|^None|^None|^None|^2.5|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^원서천|^1003A65|^2017|^11|^None|^9.9|^7.8|^12.9|^0.5|^1.8|^1.2|^920|^4.098|^0.029|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1.9|^None|^None|^None|^0|^None|^186|^None|^None|^3.649|^0|^79|^0|^3.768|^0.014|^None|^None|^None|^None|^None|^None|^0.7|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^제천천3|^1003A70|^2017|^11|^None|^3|^8.5|^14.2|^1.1|^3.6|^0.9|^980|^4.758|^0.014|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1.9|^None|^None|^None|^0|^None|^485|^None|^None|^4.259|^0.014|^0|^0.004|^4.373|^0.007|^None|^None|^None|^None|^None|^None|^2.2|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^제천천2A|^1003A71|^2017|^11|^2.46|^6.7|^9|^14|^0.7|^3.6|^1.2|^None|^4.597|^0.018|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^444|^None|^None|^4.132|^0.07|^None|^0.003|^4.572|^0.011|^None|^None|^None|^None|^None|^None|^1.8|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^충주댐|^1003A74|^2017|^11|^None|^16.2|^7.9|^6.8|^0.8|^2.9|^2.7|^385|^2.234|^0.017|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1.6|^None|^None|^None|^None|^None|^229|^None|^None|^1.85|^0.093|^0|^0.006|^1.951|^0.015|^None|^None|^None|^None|^None|^None|^2|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^충주|^1003A75|^2017|^11|^66.82|^16.4|^8.5|^8.4|^0.3|^2.8|^3.8|^55|^2.307|^0.025|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1.3|^None|^None|^None|^0|^None|^232|^None|^None|^2.087|^0.007|^12|^0.01|^2.263|^0.015|^None|^None|^None|^None|^None|^None|^1.4|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^목행대교|^1003A85|^2017|^11|^None|^15.7|^7.7|^8.8|^0.8|^3.7|^1.8|^2960|^2.215|^0.018|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^4.8|^None|^None|^None|^0|^None|^225|^None|^None|^1.96|^0.055|^12|^0.01|^2.026|^0.015|^None|^None|^None|^None|^None|^None|^2.5|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^달천1|^1004A05|^2017|^11|^None|^5.4|^8.2|^13.2|^1|^2.2|^0.2|^1300|^1.582|^0.012|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.8|^None|^None|^None|^0|^None|^233|^None|^None|^1.335|^0.004|^0|^0.006|^1.349|^0.008|^None|^None|^None|^None|^None|^None|^1.4|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^화양천|^1004A10|^2017|^11|^None|^12.8|^7.9|^12.9|^0.4|^1.6|^0.2|^33|^1.79|^0.011|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.3|^None|^None|^None|^0|^None|^107|^None|^None|^1.599|^0|^13|^0|^1.714|^0.009|^None|^None|^None|^None|^None|^None|^0.7|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^향목동천|^1004A15|^2017|^11|^None|^13.5|^7.7|^12.2|^0.3|^1.4|^0.2|^33|^1.29|^0.013|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.6|^None|^None|^None|^0|^None|^100|^None|^None|^1.146|^0|^11|^0|^1.201|^0.003|^None|^None|^None|^None|^None|^None|^0.6|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
